PMG11_00121	735	17
PMG11_00122	1029	99
PMG11_00123	1572	18
PMG11_00124	1002	4
PMG11_00125	726	19
PMG11_00126	924	1060
PMG11_00127	1590	22
PMG11_00128	339	11
PMG11_00129	2022	77
PMG11_00130	1203	56
PMG11_00131	1251	27
PMG11_00132	555	262
PMG11_00133	912	6
PMG11_00134	1575	11
PMG11_00135	1473	48
PMG11_00136	378	14
PMG11_00137	2079	32
PMG11_00138	414	22
PMG11_00139	1710	98
PMG11_00140	2394	40
PMG11_00141	1884	37
PMG11_00142	1452	48
PMG11_00143	306	8
PMG11_00144	1329	8
PMG11_00145	357	4
PMG11_00146	906	5
PMG11_00147	1971	1
PMG11_00148	828	47
PMG11_00149	1281	889
PMG11_00150	2640	279
PMG11_00151	942	5
PMG11_00152	720	10
PMG11_00153	531	0
PMG11_00154	2469	1
PMG11_00155	1068	0
PMG11_00156	963	1
PMG11_00157	1020	0
PMG11_00158	1254	0
PMG11_00159	777	1
PMG11_00160	966	0
PMG11_00161	582	20
PMG11_00162	1248	76
PMG11_00163	978	31
PMG11_00164	549	9
PMG11_00165	3894	322
PMG11_00166	1011	30
PMG11_00167	675	16
PMG11_00168	3003	28
PMG11_00169	1653	78
PMG11_00170	3342	98
PMG11_00171	2013	1
PMG11_00172	2778	232
PMG11_00173	1197	23
PMG11_00174	1464	37
PMG11_00175	705	33
PMG11_00176	639	64
PMG11_00177	1845	12
PMG11_00178	2643	30
PMG11_00179	465	31
PMG11_00180	1398	4
PMG11_00181	1053	19
PMG11_00182	1098	1
PMG11_00183	1038	29
PMG11_00184	411	20
PMG11_00185	1191	1
PMG11_00186	1911	3
PMG11_00187	2004	1
PMG11_00188	1068	1
PMG11_00189	1152	7
PMG11_00190	906	9
PMG11_00191	1833	5
PMG11_00192	672	4
PMG11_00193	942	4
PMG11_00194	1683	26
PMG11_00195	273	1
PMG11_00196	1281	15
PMG11_00197	873	2
PMG11_00198	1965	387
PMG11_00199	888	106
PMG11_00200	2151	38
PMG11_00201	1272	28
PMG11_00202	228	9
PMG11_00203	918	68
PMG11_00204	1326	132
PMG11_00205	3150	51
PMG11_00206	1662	97
PMG11_00207	471	0
PMG11_00208	2136	2
PMG11_00209	741	53
PMG11_00210	2652	9
PMG11_00211	837	51
PMG11_00212	189	0
PMG11_00213	924	58
PMG11_00214	1098	143
PMG11_00215	1623	138
PMG11_00216	1653	2
PMG11_00217	1593	225
PMG11_00218	1803	0
PMG11_00219	1809	27
PMG11_00220	1113	16
PMG11_00221	927	24
PMG11_00222	5064	5
PMG11_00223	1452	10
PMG11_00224	1911	3
PMG11_00225	2385	11
PMG11_00226	1338	2478
PMG11_00227	1746	1
PMG11_00228	531	68
PMG11_00229	1461	41
PMG11_00230	372	31
PMG11_00231	1362	33
PMG11_00232	2949	37
PMG11_00233	1836	65
PMG11_00234	741	59
PMG11_00235	7305	0
PMG11_00236	2316	28
PMG11_00237	1251	4
PMG11_00238	1395	1
PMG11_00239	1401	14
PMG11_00240	1158	10
PMG11_00241	1539	6
PMG11_00242	2829	196
PMG11_00243	1392	47
PMG11_00244	1419	31
PMG11_00245	2058	91
PMG11_00246	2127	39
PMG11_00247	513	5
PMG11_00248	1407	74
PMG11_00249	726	102
PMG11_00250	789	0
PMG11_00251	4425	44
PMG11_00252	951	33
PMG11_00253	3540	74
PMG11_00254	576	66
PMG11_00255	816	8
PMG11_00256	1845	4
PMG11_00257	2376	1
PMG11_00258	4008	13
PMG11_00259	1932	7
PMG11_00260	444	24
PMG11_00261	855	25
PMG11_00262	489	9
PMG11_00263	834	0
PMG11_00264	852	16
PMG11_00265	1548	24
PMG11_00266	1431	26
PMG11_00267	2151	33
PMG11_00268	549	61
PMG11_00269	1056	10
PMG11_00270	1527	3
PMG11_00271	1605	220
PMG11_00272	1101	9
PMG11_00273	1140	12
PMG11_00274	2601	105
PMG11_00275	876	16
PMG11_00276	825	0
PMG11_00277	1890	1
PMG11_00278	876	18
PMG11_00279	1959	1
PMG11_00280	1914	0
PMG11_00281	1911	4
PMG11_00282	1092	23
PMG11_00283	987	48
PMG11_00284	765	58
PMG11_00285	612	107
PMG11_00286	3795	40
PMG11_00287	1599	148
PMG11_00288	1275	6
PMG11_00289	2229	47
PMG11_00290	540	1
PMG11_00291	801	18
PMG11_00292	3330	0
PMG11_00293	552	129
PMG11_00294	3312	7
PMG11_00295	741	6
PMG11_00296	270	47
PMG11_00297	2538	87
PMG11_00298	1701	11
PMG11_00299	3231	228
PMG11_00300	1608	21
PMG11_00301	801	104
PMG11_00302	276	14
PMG11_00303	1209	112
PMG11_00304	1512	22
PMG11_00305	900	6
PMG11_00306	2358	46
PMG11_00307	447	4
PMG11_00308	1788	3
PMG11_00309	975	12
PMG11_00310	1200	44
PMG11_00311	1035	7
PMG11_00312	588	14
PMG11_00313	3429	40
PMG11_00314	1212	19
PMG11_00315	1641	11
PMG11_00316	2304	9
PMG11_00317	270	7
PMG11_00318	1452	35
PMG11_00319	498	227
PMG11_00320	198	696
PMG11_00321	1518	7
PMG11_00322	1299	36
PMG11_00323	1995	20
PMG11_00324	954	25
PMG11_00325	4941	471
PMG11_00326	498	490
PMG11_00327	2316	150
PMG11_00328	1509	24
PMG11_00329	744	10
PMG11_00330	864	6
PMG11_00331	1011	10
PMG11_00332	2541	8
PMG11_00333	1305	8
PMG11_00334	540	6
PMG11_00335	624	4
PMG11_00336	1158	42
PMG11_00337	1287	2
PMG11_00338	2589	68
PMG11_00339	894	414
PMG11_00340	705	20
PMG11_00341	1518	14
PMG11_00342	1386	15
PMG11_00343	6198	249
PMG11_00344	5943	74
PMG11_00345	1110	233
PMG11_00346	4755	47
PMG11_00347	1134	37
PMG11_00348	2847	21
PMG11_00349	4893	189
PMG11_00350	1026	47
PMG11_00351	5925	201
PMG11_00352	840	14
PMG11_00353	225	21
PMG11_00354	510	9
PMG11_00355	273	91
PMG11_00356	3249	403
PMG11_00357	1200	43
PMG11_00358	1092	42
PMG11_00359	447	21
PMG11_00360	1242	438
PMG11_00361	1500	13
PMG11_00362	942	778
PMG11_00363	2622	28
PMG11_00364	2088	133
PMG11_00365	1524	37
PMG11_00366	3579	343
PMG11_00367	798	6
PMG11_00368	828	2
PMG11_00369	1539	0
PMG11_00370	1671	6
PMG11_00371	1650	88
PMG11_00372	477	192
PMG11_00373	1323	48
PMG11_00374	573	19
PMG11_00375	2523	134
PMG11_00376	453	9
PMG11_00377	1821	295
PMG11_00378	3243	48
PMG11_00379	846	2
PMG11_00380	1533	12
PMG11_00381	2001	1
PMG11_00382	2226	802
PMG11_00383	570	152
PMG11_00384	1902	145
PMG11_00385	2445	183
PMG11_00386	2139	51
PMG11_00387	297	0
PMG11_00388	351	2
PMG11_00389	3042	3
PMG11_00390	1833	19
PMG11_00391	777	33
PMG11_00392	777	0
PMG11_00393	1410	4
PMG11_00394	1002	59
PMG11_00395	378	68
PMG11_00396	2055	36
PMG11_00397	384	41
PMG11_00398	285	35
PMG11_00399	2475	334
PMG11_00400	2385	17
PMG11_00401	969	0
PMG11_00402	960	2
PMG11_00403	819	9
PMG11_00404	1032	32
PMG11_00405	1665	36
PMG11_00406	2379	24
PMG11_00407	4251	20
PMG11_00408	1092	11
PMG11_00409	1695	162
PMG11_00410	285	85
PMG11_00411	2565	35
PMG11_00412	1251	19
PMG11_00413	1008	3
PMG11_00414	1362	26
PMG11_00415	522	617
PMG11_00416	984	109
PMG11_00417	864	14
PMG11_00418	585	0
PMG11_00419	2511	78
PMG11_00420	699	0
PMG11_00421	2358	46
PMG11_00422	969	33
PMG11_00423	1677	13
PMG11_00424	6960	42
PMG11_00425	1980	66
PMG11_00426	1293	0
PMG11_00427	612	736
PMG11_00428	7371	15
PMG11_00429	2418	0
PMG11_00430	507	8
PMG11_00431	1209	0
PMG11_00432	489	0
PMG11_00433	414	0
PMG11_00434	438	2
PMG11_00435	1047	41
PMG11_00436	819	26
PMG11_00437	2169	0
PMG11_00438	1464	0
PMG11_00439	2520	0
PMG11_00440	1605	0
PMG11_00441	2547	56
PMG11_00442	969	79
PMG11_00443	597	20
PMG11_00444	2859	44
PMG11_00445	429	28
PMG11_00446	1350	15
PMG11_00447	1362	3
PMG11_00448	489	0
PMG11_00449	993	1
PMG11_00450	3147	28
PMG11_00451	1524	2
PMG11_00452	1263	29
PMG11_00453	750	4
PMG11_00454	711	26
PMG11_00455	807	3
PMG11_00456	1713	73
PMG11_00457	237	0
PMG11_00458	1497	65
PMG11_00459	1296	125
PMG11_00460	1017	192
PMG11_00461	1503	805
PMG11_00462	888	156
PMG11_00463	1812	110
PMG11_00464	1341	31
PMG11_00465	1680	44
PMG11_00466	4188	926
PMG11_00467	375	0
PMG11_00468	1266	106
PMG11_00469	1455	50
PMG11_00470	927	4
PMG11_00471	1254	79
PMG11_00472	1563	19
PMG11_00473	309	81
PMG11_00474	1557	14
PMG11_00475	1401	66
PMG11_00476	6471	99
PMG11_00477	4296	42
PMG11_00478	1173	83
PMG11_00479	1785	19
PMG11_00480	1095	131
PMG11_00481	2565	63
PMG11_00482	1524	1738
PMG11_00483	471	509
PMG11_00484	654	24
PMG11_00485	606	975
PMG11_00486	1197	4
PMG11_00487	2577	37
PMG11_00488	2868	293
PMG11_00489	393	40
PMG11_00490	3729	44
PMG11_00491	2259	650
PMG11_00492	2283	38
PMG11_00493	1074	2
PMG11_00494	810	0
PMG11_00495	1230	1
PMG11_00496	1407	51
PMG11_00497	2130	6
PMG11_00498	660	1
PMG11_00499	354	0
PMG11_00500	1989	16
PMG11_00501	702	4
PMG11_00502	1635	4
PMG11_00503	732	0
PMG11_00504	690	35
PMG11_00505	735	2
PMG11_00506	1062	1
PMG11_00507	1221	2
PMG11_00508	1524	26
PMG11_00509	1812	3
PMG11_00510	1215	0
PMG11_00511	1443	1
PMG11_00512	1536	0
PMG11_00513	2556	2
PMG11_00514	1206	5
PMG11_00515	2028	56
PMG11_00516	477	481
PMG11_00517	1671	46
PMG11_00518	390	665
PMG11_00519	879	32
PMG11_00520	1245	16
PMG11_00521	3774	17
PMG11_00522	3165	223
PMG11_00523	666	41
PMG11_00524	1596	190
PMG11_00525	1809	34
PMG11_00526	7599	122
PMG11_00527	2622	64
PMG11_00528	849	13
PMG11_00529	2361	0
PMG11_00530	1884	108
PMG11_00531	1560	67
PMG11_00532	1356	52
PMG11_00533	1191	9
PMG11_00534	2325	85
PMG11_00535	636	44
PMG11_00536	357	7
PMG11_00537	2775	49
PMG11_00538	495	18
PMG11_00539	270	44
PMG11_00540	2469	74
PMG11_00541	924	20
PMG11_00542	2313	43
PMG11_00543	3327	46
PMG11_00544	1827	16
PMG11_00545	1521	10
PMG11_00546	2328	96
PMG11_00547	1593	398
PMG11_00548	336	99
PMG11_00549	1302	107
PMG11_00550	2499	46
PMG11_00551	558	7
PMG11_00552	1509	52
PMG11_00553	1005	32
PMG11_00554	2403	140
PMG11_00555	276	64
PMG11_00556	849	398
PMG11_00557	1242	116
PMG11_00558	1440	137
PMG11_00559	873	398
PMG11_00560	1935	51
PMG11_00561	1623	0
PMG11_00562	1125	0
PMG11_00563	1215	0
PMG11_00564	1242	8
PMG11_00565	801	1
PMG11_00566	3156	18
PMG11_00567	399	2
PMG11_00568	1464	60
PMG11_00569	1347	1805
PMG11_00570	1461	21
PMG11_00571	606	5
PMG11_00572	1827	20
PMG11_00573	2250	52
PMG11_00574	450	387
PMG11_00575	441	2
PMG11_00576	3780	3
PMG11_00577	1680	6
PMG11_00578	1866	0
PMG11_00579	1152	89
PMG11_00580	1431	3
PMG11_00581	777	23
PMG11_00582	936	5473
PMG11_00583	1830	208
PMG11_00584	4185	58
PMG11_00585	639	15
PMG11_00586	1305	13
PMG11_00587	393	34
PMG11_00588	774	15
PMG11_00589	996	29
PMG11_00590	3930	442
PMG11_00591	450	860
PMG11_00592	1701	14
PMG11_00593	1755	15
PMG11_00594	1065	6
PMG11_00595	1695	7
PMG11_00596	1464	0
PMG11_00597	1614	8
PMG11_00598	1755	65
PMG11_00599	1131	4
PMG11_00600	2409	26
PMG11_00601	1629	73
PMG11_00602	1104	73
PMG11_00603	663	5
PMG11_00604	1377	166
PMG11_00605	2265	7
PMG11_00606	1440	13
PMG11_00607	1809	210
PMG11_00608	894	12
PMG11_00609	1848	97
PMG11_00610	1803	67
PMG11_00611	795	499
PMG11_00612	2244	56
PMG11_00613	1050	18
PMG11_00614	408	9
PMG11_00615	561	1
PMG11_00616	459	2
PMG11_00617	777	5
PMG11_00618	1065	695
PMG11_00619	2190	39
PMG11_00620	255	27
PMG11_00621	1602	3
PMG11_00622	1494	10
PMG11_00623	1938	19
PMG11_00624	2856	26
PMG11_00625	741	4
PMG11_00626	942	11
PMG11_00627	1158	20
PMG11_00628	2589	21
PMG11_00629	4338	67
PMG11_00630	1038	11
PMG11_00631	1440	39
PMG11_00632	972	41
PMG11_00633	981	37
PMG11_00634	1155	1
PMG11_00635	1350	4
PMG11_00636	1434	1
PMG11_00637	1038	8
PMG11_00638	1431	32
PMG11_00639	960	0
PMG11_00640	1917	5
PMG11_00641	1551	2
PMG11_00642	882	1
PMG11_00643	1917	18
PMG11_00644	5727	57
PMG11_00645	318	56
PMG11_00646	2805	35
PMG11_00647	1497	137
PMG11_00648	555	154
PMG11_00649	819	3
PMG11_00650	2046	112
PMG11_00651	2046	21
PMG11_00652	3072	52
PMG11_00653	1014	22
PMG11_00654	507	16
PMG11_00655	1110	6
PMG11_00656	2328	9
PMG11_00657	822	5
PMG11_00658	2895	27
PMG11_00659	1830	109
PMG11_00660	1734	16
PMG11_00661	1113	3
PMG11_00662	609	649
PMG11_00663	1626	254
PMG11_00664	1608	92
PMG11_00665	2544	98
PMG11_00666	1275	41
PMG11_00667	4635	367
PMG11_00668	2151	120
PMG11_00669	2589	15
PMG11_00670	360	395
PMG11_00671	2025	100
PMG11_00672	3288	232
PMG11_00673	942	58
PMG11_00674	1224	10
PMG11_00675	1278	3
PMG11_00676	1401	0
PMG11_00677	405	603
PMG11_00678	1284	78
PMG11_00679	309	230
PMG11_00680	1575	42
PMG11_00681	1233	68
PMG11_00682	1569	6
PMG11_00683	1587	21
PMG11_00684	1689	127
PMG11_00685	2631	452
PMG11_00686	1158	2
PMG11_00687	1671	28
PMG11_00688	1311	73
PMG11_00689	1950	40
PMG11_00690	1128	45
PMG11_00691	1257	8
PMG11_00692	1917	10
PMG11_00693	1062	69
PMG11_00694	411	298
PMG11_00695	660	91
PMG11_00696	1632	158
PMG11_00697	3165	124
PMG11_00698	2847	34
PMG11_00699	1158	0
PMG11_00700	2835	0
PMG11_00701	1377	0
PMG11_00702	1647	0
PMG11_00703	891	0
PMG11_00704	1518	3
PMG11_00705	1656	1
PMG11_00706	1302	0
PMG11_00707	1407	6
PMG11_00708	702	15
PMG11_00709	882	2
PMG11_00710	1263	1
PMG11_00711	930	0
PMG11_00712	1398	0
PMG11_00713	402	0
PMG11_00714	558	38
PMG11_00715	615	877
PMG11_00716	1050	125
PMG11_00717	2541	1
PMG11_00718	1647	8
PMG11_00719	2007	3
PMG11_00720	915	184
PMG11_00721	2964	112
PMG11_00722	771	18
PMG11_00723	1062	0
PMG11_00724	1218	0
PMG11_00725	1287	3
PMG11_00726	843	14
PMG11_00727	804	29
PMG11_00728	2070	28
PMG11_00729	1917	8
PMG11_00730	2310	19
PMG11_00731	786	37
PMG11_00732	1470	1
PMG11_00733	1740	26
PMG11_00734	477	12
PMG11_00735	669	39
PMG11_00736	1746	67
PMG11_00737	4869	400
PMG11_00738	462	3
PMG11_00739	729	0
PMG11_00740	882	0
PMG11_00741	1437	1
PMG11_00742	990	3
PMG11_00743	2325	4
PMG11_00744	1959	35
PMG11_00745	1629	61
PMG11_00746	999	17
PMG11_00747	1053	267
PMG11_00748	930	3
PMG11_00749	1482	10
PMG11_00750	4512	106
PMG11_00751	1329	132
PMG11_00752	702	53
PMG11_00753	1344	6
PMG11_00754	1245	2
PMG11_00755	1140	63
PMG11_00756	1344	124
PMG11_00757	1275	40
PMG11_00758	1491	98
PMG11_00759	1224	45
PMG11_00760	14391	27
PMG11_00761	408	815
PMG11_00762	570	1693
PMG11_00763	1107	29
PMG11_00764	1383	7375
PMG11_00765	357	22
PMG11_00766	948	34
PMG11_00767	1068	4
PMG11_00768	2403	165
PMG11_00769	1329	79
PMG11_00770	330	507
PMG11_00771	987	118
PMG11_00772	1872	2
PMG11_00773	2214	43
PMG11_00774	1806	71
PMG11_00775	1017	34
PMG11_00776	1713	56
PMG11_00777	2277	37
PMG11_00778	1065	17
PMG11_00779	3636	483
PMG11_00780	456	0
PMG11_00781	2886	2
PMG11_00782	468	1
PMG11_00783	1206	119
PMG11_00784	1320	39
PMG11_00785	1608	2
PMG11_00786	2616	61
PMG11_00787	807	26
PMG11_00788	780	2
PMG11_00789	1200	13
PMG11_00790	2463	30
PMG11_00791	591	301
PMG11_00792	960	25
PMG11_00793	1104	3
PMG11_00794	2271	13
PMG11_00795	1080	142
PMG11_00796	1380	55
PMG11_00797	1332	115
PMG11_00798	462	12
PMG11_00799	1068	292
PMG11_00800	1554	11
PMG11_00801	360	146
PMG11_00802	849	27
PMG11_00803	1317	23
PMG11_00804	2109	14
PMG11_00805	1488	106
PMG11_00806	327	0
PMG11_00807	513	0
PMG11_00808	2757	104
PMG11_00809	582	4
PMG11_00810	504	0
PMG11_00811	1332	1
PMG11_00812	3027	197
PMG11_00813	1020	311
PMG11_00814	795	150
PMG11_00815	1317	74
PMG11_00816	1182	49
PMG11_00817	2061	36
PMG11_00818	1332	31
PMG11_00819	2172	11
PMG11_00820	966	0
PMG11_00821	1257	0
PMG11_00822	921	0
PMG11_00823	639	4
PMG11_00824	603	3
PMG11_00825	1686	9
PMG11_00826	1335	25
PMG11_00827	2676	54
PMG11_00828	2952	8
PMG11_00829	936	24
PMG11_00830	831	431
PMG11_00831	1176	158
PMG11_00832	522	97
PMG11_00833	1188	96
PMG11_00834	579	179
PMG11_00835	861	176
PMG11_00836	807	29
PMG11_00837	924	81
PMG11_00838	2079	1
PMG11_00839	4488	87
PMG11_00840	11142	101
PMG11_00841	2139	192
PMG11_00842	3729	50
PMG11_00843	1260	16
PMG11_00844	1383	1
PMG11_00845	4341	648
PMG11_00846	2148	36
PMG11_00847	1092	47
PMG11_00848	558	34
PMG11_00849	732	20
PMG11_00850	1986	13
PMG11_00851	1161	507
PMG11_00852	276	16
PMG11_00853	870	25
PMG11_00854	783	76
PMG11_00855	669	0
PMG11_00856	1431	2
PMG11_00857	780	54
PMG11_00858	768	246
PMG11_00859	2103	148
PMG11_00860	4065	106
PMG11_00861	702	24
PMG11_00862	843	108
PMG11_00863	654	1
PMG11_00864	1155	478
PMG11_00865	786	16
PMG11_00866	879	77
PMG11_00867	804	6
PMG11_00868	2085	675
PMG11_00869	3603	149
PMG11_00870	381	42
PMG11_00871	1224	18
PMG11_00872	243	44
PMG11_00873	1791	50
PMG11_00874	1518	1
PMG11_00875	1350	15
PMG11_00876	2376	59
PMG11_00877	1452	17
PMG11_00878	720	64
PMG11_00879	1230	8
PMG11_00880	1146	10
PMG11_00881	450	109
PMG11_00882	945	0
PMG11_00883	504	0
PMG11_00884	1011	16
PMG11_00885	3057	2
PMG11_00886	1971	1
PMG11_00887	1710	254
PMG11_00888	1296	65
PMG11_00889	765	0
PMG11_00890	834	5
PMG11_00891	591	39
PMG11_00892	543	11
PMG11_00893	417	13
PMG11_00894	711	70
PMG11_00895	468	4
PMG11_00896	1539	0
PMG11_00897	1041	3
PMG11_00898	342	15
PMG11_00899	1128	120
PMG11_00900	2481	55
PMG11_00901	231	445
PMG11_00902	2028	27
PMG11_00903	1410	28
PMG11_00904	1272	1
PMG11_00905	666	23
PMG11_00906	747	27
PMG11_00907	864	68
PMG11_00908	873	74
PMG11_00909	1932	7
PMG11_00910	1467	166
PMG11_00911	1560	10
PMG11_00912	567	152
PMG11_00913	1689	99
PMG11_00914	1125	25
PMG11_00915	6453	181
PMG11_00916	1215	401
PMG11_00917	1242	15
PMG11_00918	1314	90
PMG11_00919	1527	1
PMG11_00920	876	5
PMG11_00921	2211	32
PMG11_00922	1380	98
PMG11_00923	666	0
PMG11_00924	1632	0
PMG11_00925	2235	16
PMG11_00926	849	16
PMG11_00927	1683	1
PMG11_00928	1047	4
PMG11_00929	2994	30
PMG11_00930	1170	85
PMG11_00931	495	0
PMG11_00932	459	3
PMG11_00933	495	3
PMG11_00934	1764	11
PMG11_00935	2556	96
PMG11_00936	2247	60
PMG11_00937	1644	18
PMG11_00938	816	14
PMG11_00939	888	82
PMG11_00940	477	65
PMG11_00941	4482	172
PMG11_00942	747	0
PMG11_00943	786	1
PMG11_00944	1077	8
PMG11_00945	2397	10
PMG11_00946	1662	22
PMG11_00947	966	0
PMG11_00948	942	6
PMG11_00949	915	16
PMG11_00950	783	0
PMG11_00951	1020	2
PMG11_00952	3015	69
PMG11_00953	498	33
PMG11_00954	3102	711
PMG11_00955	1497	12
PMG11_00956	411	54
PMG11_00957	2139	112
PMG11_00958	1467	14
PMG11_00959	945	6
PMG11_00960	867	0
PMG11_00961	813	0
PMG11_00962	834	0
PMG11_00963	891	0
PMG11_00964	1560	0
PMG11_00965	3582	1
PMG11_00966	5448	3
PMG11_00967	1428	0
PMG11_00968	699	81
PMG11_00969	1338	12
PMG11_00970	1290	64
PMG11_00971	237	10
PMG11_00972	1332	14
PMG11_00973	2391	74
PMG11_00974	1317	6
PMG11_00975	3813	4
PMG11_00976	2442	22
PMG11_00977	768	1
PMG11_00978	2514	17
PMG11_00979	1041	32
PMG11_00980	435	1
PMG11_00981	1710	22
PMG11_00982	567	0
PMG11_00983	2592	3
PMG11_00984	2508	150
PMG11_00985	654	34
PMG11_00986	6372	194
PMG11_00987	1110	2
PMG11_00988	504	83
PMG11_00989	345	67
PMG11_00990	2397	71
PMG11_00991	1905	1821
PMG11_00992	705	0
PMG11_00993	201	13
PMG11_00994	930	226
PMG11_00995	603	116
PMG11_00996	1197	2
PMG11_00997	993	27
PMG11_00998	357	154
PMG11_00999	2655	31
PMG11_01000	2289	15
PMG11_01001	1317	124
PMG11_01002	312	75
PMG11_01003	1875	54
PMG11_01004	1155	17
PMG11_01005	777	110
PMG11_01006	1059	62
PMG11_01007	903	2
PMG11_01008	888	38
PMG11_01009	693	30
PMG11_01010	837	20
PMG11_01011	1803	66
PMG11_01012	1155	31
PMG11_01013	1035	14
PMG11_01014	2079	4
PMG11_01015	1683	49
PMG11_01016	534	50
PMG11_01017	1977	42
PMG11_01018	888	9
PMG11_01019	2316	27
PMG11_01020	2262	85
PMG11_01021	831	54
PMG11_01022	2220	156
PMG11_01023	1731	187
PMG11_01024	2064	60
PMG11_01025	3063	135
PMG11_01026	945	13
PMG11_01027	1212	110
PMG11_01028	1191	189
PMG11_01029	1497	0
PMG11_01030	1134	0
PMG11_01031	771	1369
PMG11_01032	360	56
PMG11_01033	738	27
PMG11_01034	2535	11
PMG11_01035	564	109
PMG11_01036	1428	72
PMG11_01037	1407	90
PMG11_01038	1590	35
PMG11_01039	162	128
PMG11_01040	3951	98
PMG11_01041	1236	466
PMG11_01042	4707	133
PMG11_01043	558	15
PMG11_01044	534	40
PMG11_01045	1419	12
PMG11_01046	1551	72
PMG11_01047	2124	54
PMG11_01048	447	60
PMG11_01049	270	154
PMG11_01050	450	468
PMG11_01051	852	29
PMG11_01052	1887	36
PMG11_01053	1485	251
PMG11_01054	1020	21
PMG11_01055	1077	12
PMG11_01056	771	59
PMG11_01057	1440	550
PMG11_01058	1221	16
PMG11_01059	1212	6
PMG11_01060	1155	141
PMG11_01061	2874	3
PMG11_01062	1599	158
PMG11_01063	732	5
PMG11_01064	1536	89
PMG11_01065	357	30
PMG11_01066	309	11
PMG11_01067	1068	20
PMG11_01068	2019	820
PMG11_01069	1893	59
PMG11_01070	1842	2
PMG11_01071	1464	34
PMG11_01072	2301	27
PMG11_01073	1197	0
PMG11_01074	843	0
PMG11_01075	1665	2
PMG11_01076	1620	5
PMG11_01077	4041	6
PMG11_01078	453	15
PMG11_01079	3585	96
PMG11_01080	1251	8
PMG11_01081	2565	67
PMG11_01082	2064	22
PMG11_01083	2094	122
PMG11_01084	1296	107
PMG11_01085	1152	3
PMG11_01086	786	94
PMG11_01087	897	1246
PMG11_01088	3117	5
PMG11_01089	699	0
PMG11_01090	1587	345
PMG11_01091	492	18
PMG11_01092	2520	42
PMG11_01093	1254	18
PMG11_01094	2844	56
PMG11_01095	741	92
PMG11_01096	2556	25
PMG11_01097	1317	20
PMG11_01098	1140	77
PMG11_01099	2949	57
PMG11_01100	483	58
PMG11_01101	279	668
PMG11_01102	4035	509
PMG11_01103	276	2
PMG11_01104	1440	212
PMG11_01105	1260	24
PMG11_01106	3501	42
